row_id,EID,Title,Subject
195,2-s2.0-105024077501,Domain Crossover Non-Rigid Registration for 3D Human Meshes,Computer_Graphics_and_Computer-Aided_Design
196,2-s2.0-105035536489,Research and Development of Motion Capture System and its Innovative Application in College Physical Education Teaching,Computer_Graphics_and_Computer-Aided_Design
197,2-s2.0-105040259203,CARD: Cross-modal Agent Framework for Generative and Editable Residential Design,Computer_Graphics_and_Computer-Aided_Design
198,2-s2.0-105013964319,CLR-Wire: Towards Continuous Latent Representations for 3D Curve Wireframe Generation,Computer_Graphics_and_Computer-Aided_Design
199,2-s2.0-105016596122,Research on parametric design method of AIGC enabling two-dimensional graffiti to three-dimensional modeling,Computer_Graphics_and_Computer-Aided_Design
200,2-s2.0-105034169604,A Graph Based Attention Model and Calibrated Random Forest for Breast Cancer Classification Using Histopathology Images,Computer_Graphics_and_Computer-Aided_Design
201,2-s2.0-105012712612,Dataflow-Specific Algorithms for Resource-Constrained Scheduling and Memory Design,Computer_Graphics_and_Computer-Aided_Design
202,2-s2.0-105002692196,Panoramic Symbol Spotting for Power Design CAD Drawings Based on Primitives and Text Fusion with Locally Sensitive Self-Attention,Computer_Graphics_and_Computer-Aided_Design
203,2-s2.0-105023963983,"MLP-Offload: Multi-Level, Multi-Path Offloading for LLM Pre-training to Break the GPU Memory Wall",Computer_Graphics_and_Computer-Aided_Design
204,2-s2.0-105018913026,"Longitudinal Usability and UX Analysis of a Multiplatform House Design Pipeline: Insights from Extended Use Across Web, VR, and Mobile AR †",Computer_Graphics_and_Computer-Aided_Design
205,2-s2.0-105033026108,Exploring Educational Video Games for Learning Scrum: A Systematic Literature Review,Computer_Graphics_and_Computer-Aided_Design
206,2-s2.0-105013674744,OrthoCAD-322K: A cross-modal approach for retrieving 3D CAD models from orthographic views using a graph-based framework on a developed large-scale dataset,Computer_Graphics_and_Computer-Aided_Design
207,2-s2.0-105036385698,Dual-Mode Roof Segmentation and Structured Fitting Method for Building Point Clouds,Computer_Graphics_and_Computer-Aided_Design
208,2-s2.0-86000377315,PEPPR-DWS on FPGA: Elevating Universal Parallelism and Precision Through Pulse-Enhanced Push-Relabel and Diffusion Wave Search,Computer_Graphics_and_Computer-Aided_Design
209,2-s2.0-105009649787,Assessment of the Usage of Innovative Integrated Photogrammetry Method in Structural Behavior Analysis: The Case of Mardin Melik Mahmut Mosque,Computer_Graphics_and_Computer-Aided_Design
210,2-s2.0-105023153167,Efficient Kernel Mapping and Comprehensive System Evaluation of LLM Acceleration on a CGLA,Computer_Graphics_and_Computer-Aided_Design
211,2-s2.0-105030543729,Patch-Based Deep Learning Approaches for Automated 3D Skull Segmentation in CT Imaging,Computer_Graphics_and_Computer-Aided_Design
212,2-s2.0-105024361196,AGENTIC LARGE LANGUAGE MODELS FOR CONCEPTUAL SYSTEMS ENGINEERING AND DESIGN,Computer_Graphics_and_Computer-Aided_Design
213,2-s2.0-105009890267,Chinese Painting Generation With a Stroke-By-Stroke Renderer and a Semantic Loss,Computer_Graphics_and_Computer-Aided_Design
214,2-s2.0-105037767174,"REMEDI8: A Declarative, Autonomous Remediation Engine for High-Performance AI Infrastructure Resilience",Computer_Graphics_and_Computer-Aided_Design
215,2-s2.0-105026749433,Broadband hemispherical-cavity-hemispherical metasurface absorber with interactive COMSOL APP,Computer_Graphics_and_Computer-Aided_Design
216,2-s2.0-105034707717,CAD-Image Fusion for Robust Electrical Element and Wiring Recognition,Computer_Graphics_and_Computer-Aided_Design
217,2-s2.0-105024203278,MILo: Mesh-In-the-Loop Gaussian Splatting for Detailed and Efficient Surface Reconstruction,Computer_Graphics_and_Computer-Aided_Design
218,2-s2.0-105012508054,"Substituted 1,4-naphthoquinones for potential anticancer therapeutics: In vitro cytotoxic effects and QSAR-guided design of new analogs",Computer_Graphics_and_Computer-Aided_Design
219,2-s2.0-85197346199,Innovative Application and Effect Evaluation of CAD and Deep Learning in Brand Packaging Design,Computer_Graphics_and_Computer-Aided_Design
220,2-s2.0-105014208741,Research on methods for converting DWG format to SVG format,Computer_Graphics_and_Computer-Aided_Design
221,2-s2.0-105031450740,End-to-End 2D Floor Plan to 3D Conversion Framework,Computer_Graphics_and_Computer-Aided_Design
222,2-s2.0-105023681441,Multilayered Spacer Midsoles: A Novel Method for 3D Printing Midsoles for Performance Running Shoes,Computer_Graphics_and_Computer-Aided_Design
223,2-s2.0-105017111333,Development of a Virtual Robotic System for Learning Spatial Vector Concepts in Junior High Schools,Computer_Graphics_and_Computer-Aided_Design
224,2-s2.0-105026698396,An Omniverse Connector for FreeCAD,Computer_Graphics_and_Computer-Aided_Design
225,2-s2.0-105011288301,Implementation of a Mesh refinement algorithm into the quasi-static PIC code QuickPIC,Computer_Graphics_and_Computer-Aided_Design
226,2-s2.0-105041762858,Integration of Generative AI and Virtual Reality Environment in Anatomy Education,Computer_Graphics_and_Computer-Aided_Design
227,2-s2.0-105014323457,TransPlace: Transferable Circuit Global Placement via Graph Neural Network,Computer_Graphics_and_Computer-Aided_Design
228,2-s2.0-105020663907,WovenCircuits: A 3-Step Fabrication Process for Weaving Electric Circuit Layouts in Everyday Artefacts,Computer_Graphics_and_Computer-Aided_Design
229,2-s2.0-105022480017,3D Wide-Area TCAD Approach to Address Avalanche Breakdown in IGBT Edge Termination,Computer_Graphics_and_Computer-Aided_Design
230,2-s2.0-105009588588,GCStack+GCScaler: Fast and Accurate GPU Performance Analyses Using Fine-Grained Stall Cycle Accounting and Interval Analysis,Computer_Graphics_and_Computer-Aided_Design
231,2-s2.0-85199078357,Seeking Efficiency for the Accurate Draping of Digital Garments in Production,Computer_Graphics_and_Computer-Aided_Design
232,2-s2.0-105024076994,Dynamic 2D Gaussians: Geometrically Accurate Radiance Fields for Dynamic Objects,Computer_Graphics_and_Computer-Aided_Design
233,2-s2.0-105011701601,Img2CAD: Conditioned 3-D CAD Model Generation From Single Image With Structured Visual Geometry,Computer_Graphics_and_Computer-Aided_Design
234,2-s2.0-105045443791,PyTorchGeoNodes: Enabling Differentiable Shape Programs for 3D Shape Reconstruction,Computer_Graphics_and_Computer-Aided_Design
235,2-s2.0-105023142177,“Stack It Up!”: 3D Stable Structure Generation from 2D Hand-drawn Sketch,Computer_Graphics_and_Computer-Aided_Design
236,2-s2.0-105011939366,Application and Optimization of Technology of NoC in GPU,Computer_Graphics_and_Computer-Aided_Design
237,2-s2.0-85204083824,Developing a Design Guideline for a User-Friendly Home Energy-Saving Application That Aligns with User-Centered Design (UCD) Principles,Computer_Graphics_and_Computer-Aided_Design
238,2-s2.0-105027095796,LLM Code Customization with Visual Results: A Benchmark on TikZ,Computer_Graphics_and_Computer-Aided_Design
239,2-s2.0-105016085372,Building Information Graphs (BIGs): remodeling building information for learning and applications,Computer_Graphics_and_Computer-Aided_Design
240,2-s2.0-105025726004,Intelligent programming tutor: A programming pedagogy platform with algorithm visualization and GNN-based adaptive reasoning,Computer_Graphics_and_Computer-Aided_Design
241,2-s2.0-105013079847,Enhancing Spatial Visualization for Interior Design Pedagogical Innovation Through Gamification,Computer_Graphics_and_Computer-Aided_Design
242,2-s2.0-105016673831,A Computer Graphic (CG)-Based Novel Framework for High-Precision Analysis of Physical Experimental Data,Computer_Graphics_and_Computer-Aided_Design
243,2-s2.0-105026458206,Fast and Scalable Mixed Precision Euclidean Distance Calculations Using GPU Tensor Cores,Computer_Graphics_and_Computer-Aided_Design
244,2-s2.0-105001093620,LLM4CAD: Multimodal Large Language Models for Three-Dimensional Computer-Aided Design Generation,Computer_Graphics_and_Computer-Aided_Design
245,2-s2.0-105007932849,A Data-Driven Study on the Optimization of Teaching Resources in a Virtual Faculty Room,Computer_Graphics_and_Computer-Aided_Design
246,2-s2.0-105034898202,Defect Detection in 3D Mesh Files using Graph Neural Networks,Computer_Graphics_and_Computer-Aided_Design
247,2-s2.0-105022406975,OCR-GUIDED TEXT REMOVAL IN TECHNICAL DRAWINGS,Computer_Graphics_and_Computer-Aided_Design
248,2-s2.0-105020240694,Reconstruction of Building LIDAR Point Cloud Based on Geometric Primitive Constrained Optimization,Computer_Graphics_and_Computer-Aided_Design
249,2-s2.0-105013180487,Automatic 3D Reconstruction: Mesh Extraction Based on Gaussian Splatting from Romanesque–Mudéjar Churches,Computer_Graphics_and_Computer-Aided_Design
250,2-s2.0-105025716331,Construction and implementation of intelligent management platform for public training base based on digital twin technology,Computer_Graphics_and_Computer-Aided_Design
251,2-s2.0-105015531348,Multi-objective generative design framework and realization for quasi-serial manipulator: Considering kinematic and dynamic performance,Computer_Graphics_and_Computer-Aided_Design
252,2-s2.0-105019974963,Research on the Classification of Museum Logo Graphic Language and AIGC Assisted Design Process,Computer_Graphics_and_Computer-Aided_Design
253,2-s2.0-105024070592,LEVERAGING THE WIZARD OF OZ METHOD FOR STIMULATING DESIGN: BENEFITS AND CHALLENGES FROM AN APPLICATION CASE STUDY,Computer_Graphics_and_Computer-Aided_Design
254,2-s2.0-105037356222,SkipInject: Expanding Control of Diffusion Models Leveraging the Models Themselves,Computer_Graphics_and_Computer-Aided_Design
255,2-s2.0-85203987898,Industrial vision inspection using digital twins: bridging CAD models and realistic scenarios,Computer_Graphics_and_Computer-Aided_Design
256,2-s2.0-105010343740,A Declarative Human-Robot Interaction Workflow: Integrating Improvisation and Materiality in Robotic Fabrication and Design,Computer_Graphics_and_Computer-Aided_Design
257,2-s2.0-105012388711,HoLa: B-Rep Generation using a Holistic Latent Representation,Computer_Graphics_and_Computer-Aided_Design
258,2-s2.0-105023574810,Text-to-CAD Generation Through Infusing Visual Feedback in Large Language Models,Computer_Graphics_and_Computer-Aided_Design
259,2-s2.0-105026924181,Parametric modeling research and verification of subgrade retaining structure based on domestic graphics engine,Computer_Graphics_and_Computer-Aided_Design
260,2-s2.0-105006485381,Performance Improvement Method of Edge Computing in Intelligent Terminal Application,Computer_Graphics_and_Computer-Aided_Design
261,2-s2.0-105019648880,A Tool for System Security Design Verification based on Security Patterns,Computer_Graphics_and_Computer-Aided_Design
262,2-s2.0-105013967900,Computational Modeling of Gothic Microarchitecture,Computer_Graphics_and_Computer-Aided_Design
263,2-s2.0-105025415299,First aid education under digital empowerment: intelligent curriculum design based on AI and virtual simulation,Computer_Graphics_and_Computer-Aided_Design
264,2-s2.0-105023641748,Position: You Can’t Manufacture a NeRF,Computer_Graphics_and_Computer-Aided_Design
265,2-s2.0-105037464937,A Unified Framework for Performance-Driven Optimization in 3D Integrated Circuits,Computer_Graphics_and_Computer-Aided_Design
266,2-s2.0-105035372880,CAD-Integrated Point-Kernel Simulation for Gamma Dose Assessment,Computer_Graphics_and_Computer-Aided_Design
267,2-s2.0-105015676741,Exploring 3D Cardiac Anatomy with Text-Based AI Guidance in Virtual Reality,Computer_Graphics_and_Computer-Aided_Design
268,2-s2.0-105033464446,Design and Implementation of a Centroid Analysis System for Space Manipulators,Computer_Graphics_and_Computer-Aided_Design
269,2-s2.0-105024063703,DiffArtist: Towards Structure and Appearance Controllable Image Stylization,Computer_Graphics_and_Computer-Aided_Design
270,2-s2.0-105032409058,Intelligent Parsing of Floor Plans for Full-Scenario Applications,Computer_Graphics_and_Computer-Aided_Design
271,2-s2.0-105024067173,PMG: Progressive Motion Generation via Sparse Anchor Postures Curriculum Learning,Computer_Graphics_and_Computer-Aided_Design
272,2-s2.0-105018742048,NESI: Neural Explicit-Shape-Intersection-Based Geometry Representation,Computer_Graphics_and_Computer-Aided_Design
273,2-s2.0-105016869071,NURBS-OT: An Advanced Model for Generative Curve Modeling,Computer_Graphics_and_Computer-Aided_Design
274,2-s2.0-105022980409,EmbroChet: A Hybrid Textile Fabrication Approach for 3D Personalized Handicraft via Heat-Shrinking,Computer_Graphics_and_Computer-Aided_Design
275,2-s2.0-105011349827,Mechanical Structure Design and Computer Simulation Based on Topology Optimization,Computer_Graphics_and_Computer-Aided_Design
276,2-s2.0-105033360107,High-Bandwidth Memory (HBM) Network Switch Architecture Design with Low Latency and Efficient Energy Consumption for HBM Centric Computing,Computer_Graphics_and_Computer-Aided_Design
277,2-s2.0-105034993063,Physics-Intuitive Micro-Modeling Circuits (MMC) for Fast Analysis of Finite Dielectric Problems,Computer_Graphics_and_Computer-Aided_Design
278,2-s2.0-105013082872,CPPN2WFC: Extending Wave Function Collapse to Generate Globally Coherent Content,Computer_Graphics_and_Computer-Aided_Design
279,2-s2.0-105016175328,"Mechanism-based targeting of lactate dehydrogenase tetramerization by naturally derived compounds: A survey of molecular docking, molecular dynamics, and QSAR analysis",Computer_Graphics_and_Computer-Aided_Design
280,2-s2.0-105003993814,Revisiting CAD Model Generation by Learning Raster Sketch,Computer_Graphics_and_Computer-Aided_Design
281,2-s2.0-105013070659,Design and Analysis of 8x8 Multiplier using 2:1 Multiplexer based Adder,Computer_Graphics_and_Computer-Aided_Design
282,2-s2.0-105000432043,"A novel low-power, high-speed carry look ahead adder utilizing 11-T hybrid full adder module based 4:2 compressor unit for low-power applications",Computer_Graphics_and_Computer-Aided_Design
283,2-s2.0-105026339070,Poly2Vec 3D: Encoding 3D Spatial Structures for Deep Learning,Computer_Graphics_and_Computer-Aided_Design
284,2-s2.0-105012727696,From NURBS to neural networks: Efficient geometry encoding for generative AI in architectural design,Computer_Graphics_and_Computer-Aided_Design
285,2-s2.0-105008419707,Digital Storytelling in Serious Games: Empirical Research on the Impact of Narrative in 3D Learning Worlds,Computer_Graphics_and_Computer-Aided_Design
286,2-s2.0-105037333459,Ruled by Utopia: Procedurally Generated Mega-structures,Computer_Graphics_and_Computer-Aided_Design
